rowId,modelId,category,brand,modelFamily,identityTier,verifiedProductCodes,symptomId,supported,capability,repairPackId,troubleshootingEvidence,supportMissingReason,purchaseReady,exactPart,purchaseMissingReason
"whirlpool-wrs588fihz__not-cooling","whirlpool-wrs588fihz","refrigerator","Whirlpool","WRS588FIHZ","exact-code","[""WRS588FIHZ00""]","not-cooling","true","guided-checks","whirlpool-wrs588fihz::not-cooling","[{""id"":""whirlpool-refrigerator-cooling"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator not-cooling checks"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/All_Refrigerator/Operation/Temperature_Concerns/Not_Cooling"",""appliesTo"":""Whirlpool full-size refrigerators; settings, room conditions, airflow, door, and food-safety observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wrs588fihz__is-leaking","whirlpool-wrs588fihz","refrigerator","Whirlpool","WRS588FIHZ","exact-code","[""WRS588FIHZ00""]","is-leaking","true","guided-checks","whirlpool-wrs588fihz::is-leaking","[{""id"":""whirlpool-refrigerator-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator water-on-floor checks"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/Product_Info/Installation_Support/What_to_Do_if_There_is_Water_on_the_Floor"",""appliesTo"":""Whirlpool refrigerators with factory water/ice systems; visible filter, supply, and floor-water checks only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wrs588fihz__ice-maker-not-making-ice","whirlpool-wrs588fihz","refrigerator","Whirlpool","WRS588FIHZ","exact-code","[""WRS588FIHZ00""]","ice-maker-not-making-ice","true","guided-checks","whirlpool-wrs588fihz::ice-maker-not-making-ice","[{""id"":""whirlpool-refrigerator-ice"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator water-supply checks"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/Product_Info/Installation_Support/How_to_Check_the_Water_Supply_Line"",""appliesTo"":""Whirlpool refrigerators with factory icemakers; visible household water, supply-line, and leak observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wrx735sdhz__slow-water-flow","whirlpool-wrx735sdhz","refrigerator","Whirlpool","WRX735SDHZ","family-only","[]","slow-water-flow","true","guided-checks","whirlpool-wrx735sdhz::slow-water-flow","[{""id"":""exp-whirlpool-french-refrigerator-water"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool water-filter replacement guidance"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Water_Filter_Information/Product_Assistance/Does_the_Water_Filter_Need_to_be_Replaced%253F"",""appliesTo"":""Whirlpool French-door refrigerators with a water filter"",""lastVerified"":""2026-08-27""}]","","false","","A complete revision code is not independently verified for this catalog identity."
"whirlpool-wrx735sdhz__door-will-not-close","whirlpool-wrx735sdhz","refrigerator","Whirlpool","WRX735SDHZ","family-only","[]","door-will-not-close","true","guided-checks","whirlpool-wrx735sdhz::door-will-not-close","[{""id"":""whirlpool-refrigerator-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator doors not closing properly"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/Product_Info/Installation_Support/Doors_Not_Closing_Properly"",""appliesTo"":""Whirlpool full-size refrigerators; French-door mullion guidance only on French-door models"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wrx735sdhz__not-cooling","whirlpool-wrx735sdhz","refrigerator","Whirlpool","WRX735SDHZ","family-only","[]","not-cooling","true","guided-checks","whirlpool-wrx735sdhz::not-cooling","[{""id"":""whirlpool-refrigerator-cooling"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator not-cooling checks"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/All_Refrigerator/Operation/Temperature_Concerns/Not_Cooling"",""appliesTo"":""Whirlpool full-size refrigerators; settings, room conditions, airflow, door, and food-safety observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wrx735sdhz__is-leaking","whirlpool-wrx735sdhz","refrigerator","Whirlpool","WRX735SDHZ","family-only","[]","is-leaking","true","guided-checks","whirlpool-wrx735sdhz::is-leaking","[{""id"":""whirlpool-refrigerator-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator water-on-floor checks"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/Product_Info/Installation_Support/What_to_Do_if_There_is_Water_on_the_Floor"",""appliesTo"":""Whirlpool refrigerators with factory water/ice systems; visible filter, supply, and floor-water checks only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wrx735sdhz__ice-maker-not-making-ice","whirlpool-wrx735sdhz","refrigerator","Whirlpool","WRX735SDHZ","family-only","[]","ice-maker-not-making-ice","true","guided-checks","whirlpool-wrx735sdhz::ice-maker-not-making-ice","[{""id"":""whirlpool-refrigerator-ice"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator water-supply checks"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/Product_Info/Installation_Support/How_to_Check_the_Water_Supply_Line"",""appliesTo"":""Whirlpool refrigerators with factory icemakers; visible household water, supply-line, and leak observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"maytag-mss25c4mgz__slow-water-flow","maytag-mss25c4mgz","refrigerator","Maytag","MSS25C4MGZ","exact-code","[""MSS25C4MGZ03""]","slow-water-flow","true","purchase-ready","maytag-mss25c4mgz::slow-water-flow","[{""id"":""exp-maytag-refrigerator-water"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag water-filter replacement guidance"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Refrigeration/Water_Filter_Information/Product_Assistance/Does_the_Water_Filter_Need_to_be_Replaced%3F"",""appliesTo"":""Maytag refrigerators with a water filter"",""lastVerified"":""2026-08-27""}]","","true","{""name"":""EveryDrop Filter 1 refrigerator water filter"",""sku"":""EDR1RXD1"",""compatibleProductCodes"":[""MSS25C4MGZ03""],""installBoundary"":""user-replaceable"",""compatibilityEvidence"":[{""id"":""maytag-mss25c4mgz-edr1rxd1"",""kind"":""manufacturer-part"",""title"":""Maytag MSS25C4MGZ owner center naming EDR1RXD1"",""publisher"":""Maytag"",""url"":""https://www.maytag.com/owners-center-pdp.MSS25C4MGZ.html"",""appliesTo"":""Maytag MSS25C4MGZ03 uses EDR1RXD1"",""lastVerified"":""2026-08-29""},{""id"":""maytag-mss25c4mgz03-revision"",""kind"":""manufacturer-part"",""title"":""Maytag exact-revision repair-parts list"",""publisher"":""Maytag"",""url"":""https://www.maytag.com/content/dam/global/documents/202107/repair-parts-list-w11454938-revb.pdf"",""appliesTo"":""Maytag MSS25C4MGZ03"",""lastVerified"":""2026-08-29""},{""id"":""everydrop-edr1rxd1-identity-2026-08-29"",""kind"":""manufacturer-part"",""title"":""Whirlpool-family owner documentation naming EDR1RXD1"",""publisher"":""Whirlpool Corporation"",""url"":""https://www.amana.com/content/dam/global/documents/202406/owners-manual-w11484052-revE.pdf"",""appliesTo"":""EveryDrop Filter 1 manufacturer part EDR1RXD1; exact appliance fit is established separately"",""lastVerified"":""2026-08-29""}],""sellerOffer"":{""provider"":""shopify-global-catalog"",""protocol"":""UCP"",""query"":""Whirlpool EveryDrop EDR1RXD1 refrigerator water filter exact part"",""exactSku"":""EDR1RXD1"",""offerCountAtVerification"":5,""lastVerified"":""2026-08-29""}}",""
"maytag-mss25c4mgz__door-will-not-close","maytag-mss25c4mgz","refrigerator","Maytag","MSS25C4MGZ","exact-code","[""MSS25C4MGZ03""]","door-will-not-close","true","guided-checks","maytag-mss25c4mgz::door-will-not-close","[{""id"":""maytag-refrigerator-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag refrigerator doors not closing properly"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Refrigeration/Full-size_Refrigerators/Product_Info/Installation_Support/Doors_Not_Closing_Properly"",""appliesTo"":""Maytag full-size refrigerators; French-door mullion guidance only on French-door models"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"maytag-mss25c4mgz__not-cooling","maytag-mss25c4mgz","refrigerator","Maytag","MSS25C4MGZ","exact-code","[""MSS25C4MGZ03""]","not-cooling","true","guided-checks","maytag-mss25c4mgz::not-cooling","[{""id"":""maytag-refrigerator-cooling"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag refrigerator control-setting checks"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Refrigeration/Full-size_Refrigerators/Product_Info/Product_Assistance/Tips_for_Properly_Setting_the_Controls"",""appliesTo"":""Maytag full-size refrigerators; temperature settings, room conditions, door, and airflow observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"maytag-mss25c4mgz__is-leaking","maytag-mss25c4mgz","refrigerator","Maytag","MSS25C4MGZ","exact-code","[""MSS25C4MGZ03""]","is-leaking","true","guided-checks","maytag-mss25c4mgz::is-leaking","[{""id"":""maytag-refrigerator-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag refrigerator water-on-floor checks"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Refrigeration/Full-size_Refrigerators/Product_Info/Installation_Support/What_to_Do_if_There_is_Water_on_the_Floor"",""appliesTo"":""Maytag refrigerators with factory water/ice systems; visible filter, supply, and floor-water observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"maytag-mss25c4mgz__ice-maker-not-making-ice","maytag-mss25c4mgz","refrigerator","Maytag","MSS25C4MGZ","exact-code","[""MSS25C4MGZ03""]","ice-maker-not-making-ice","true","guided-checks","maytag-mss25c4mgz::ice-maker-not-making-ice","[{""id"":""maytag-refrigerator-ice"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag refrigerator ice-maker checks"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Refrigeration/Full-size_Refrigerators/Product_Info/Product_Assistance/Ice_Maker_Not_Working_-_Troubleshooting"",""appliesTo"":""Maytag refrigerators with factory icemakers; power, temperature, water supply, filter age, and visible bin observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"maytag-mft2772hez__slow-water-flow","maytag-mft2772hez","refrigerator","Maytag","MFT2772HEZ","exact-code","[""MFT2772HEZ00""]","slow-water-flow","true","purchase-ready","maytag-mft2772hez::slow-water-flow","[{""id"":""exp-maytag-french-refrigerator-water"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag water-filter replacement guidance"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Refrigeration/Water_Filter_Information/Product_Assistance/Does_the_Water_Filter_Need_to_be_Replaced%3F"",""appliesTo"":""Maytag French-door refrigerators with a water filter"",""lastVerified"":""2026-08-27""}]","","true","{""name"":""EveryDrop Filter 2 refrigerator water filter"",""sku"":""EDR2RXD1"",""compatibleProductCodes"":[""MFT2772HEZ00""],""installBoundary"":""user-replaceable"",""compatibilityEvidence"":[{""id"":""maytag-mft2772hez00-edr2rxd1-fit"",""kind"":""authorized-parts"",""title"":""Whirlpool-authorized MFT2772HEZ00 water-filter listing"",""publisher"":""Whirlpool Parts"",""url"":""https://www.whirlpoolparts.com/Shop-For-Parts/a4b4c43d2171289/Model-MFT2772HEZ00-Maytag-Refrigerator-Filter-Parts"",""appliesTo"":""Maytag MFT2772HEZ00 uses exact water-filter SKU EDR2RXD1"",""lastVerified"":""2026-08-29""},{""id"":""demo-refrigerator-edr2rxd1-identity"",""kind"":""manufacturer-part"",""title"":""Maytag MFT2772HEZ owner page naming EveryDrop Filter 2 EDR2RXD1"",""publisher"":""Maytag"",""url"":""https://www.maytag.com/owners-center-pdp.MFT2772HEZ.html"",""appliesTo"":""EveryDrop Filter 2 manufacturer part EDR2RXD1; exact revision fit is established separately"",""lastVerified"":""2026-08-29""}],""sellerOffer"":{""provider"":""shopify-global-catalog"",""protocol"":""UCP"",""query"":""EDR2RXD1 EveryDrop refrigerator water filter exact SKU"",""exactSku"":""EDR2RXD1"",""offerCountAtVerification"":17,""lastVerified"":""2026-08-29""}}",""
"maytag-mft2772hez__door-will-not-close","maytag-mft2772hez","refrigerator","Maytag","MFT2772HEZ","exact-code","[""MFT2772HEZ00""]","door-will-not-close","true","guided-checks","maytag-mft2772hez::door-will-not-close","[{""id"":""maytag-refrigerator-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag refrigerator doors not closing properly"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Refrigeration/Full-size_Refrigerators/Product_Info/Installation_Support/Doors_Not_Closing_Properly"",""appliesTo"":""Maytag full-size refrigerators; French-door mullion guidance only on French-door models"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"maytag-mft2772hez__not-cooling","maytag-mft2772hez","refrigerator","Maytag","MFT2772HEZ","exact-code","[""MFT2772HEZ00""]","not-cooling","true","guided-checks","maytag-mft2772hez::not-cooling","[{""id"":""maytag-refrigerator-cooling"",""kind"":""manufacturer-troubleshooting"",""title"":""Maytag refrigerator control-setting checks"",""publisher"":""Maytag"",""url"":""https://producthelp.maytag.com/Refrigeration/Full-size_Refrigerators/Product_Info/Product_Assistance/Tips_for_Properly_Setting_the_Controls"",""appliesTo"":""Maytag full-size refrigerators; temperature settings, room conditions, door, and airflow observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
